# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1528382	events	3	1171	0	2	9.9	1528382	1	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT,SIGNAL	Bitcoin Center Seoul - A Space for ₿itcoiners in Seoul, Korea 🇰🇷
1528547	bitcoin	1	1063	0	0	2.7	593189	843	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Slovakia’s land registry hit by biggest cyberattack in country’s history (2025)
1528542	AI	1	877	0	2	2.7	303620	6192	recent@AI|top@AI	SIGNAL	Quiet, My Exoself
1528500	bitcoin	1	577	0	3	4.1	74100	11374	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	SIGNAL	Hammer Miner BC04 Review | Quiet 6 TH/s Home Bitcoin Miner
1528682	bitcoin	1	556	0	2	0.3	74100	11374	recent@bitcoin|top@bitcoin	FRESH,SIGNAL	Another Bitcoin company pivots to AI
1528401	bitcoin	1	240	0	2	7.9	1528401	1	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	Coconut Wallet: bitcoin watch-only wallet
1528587	AI	1	228	0	1	1.8	401865	8295	recent@AI|top@AI	FRESH,SIGNAL	AMD Launches its First Rack AI System Helios to Rival Nvidia w/ Microsoft Buying
1528556	bitcoin	1	138	0	2	2.6	593189	843	recent@bitcoin|top@bitcoin	SIGNAL	Hacker wipes Romania's entire land registry database
1528296	the_stacker_muse	3	3700	0	18	15.9	900202	2486	recent@bitcoin|top@bitcoin	HOT,SELF_POST_OPP	Steak 'n Shake: First Time
1527852	the_stacker_muse	3	3008	0	23	27.8	724606	11639	recent@bitcoin	HOT	Saylor's Weird "110" Reasons Against BIP-110
1528331	bitcoin	1	2563	0	13	14.1	74100	11374	recent@bitcoin|top@bitcoin	HOT	Feb update to RDTS may have added undocumented consensus rule change
1527778	bitcoin	1	2118	0	10	30.3	166	36828	recent@bitcoin	HOT	Lightning and BIP-110: How to not lose Sats while everyone else argues
1527952	meta	1	1881	0	41	25.4	88988	46002	recent@meta	HOT	Down zap Mania
1527734	bitcoin	1	1413	0	17	34.2	178	918	recent@bitcoin	HOT	Sunday Survey: What were you before you became a Bitcoin maximalist?
1527772	bitcoin	1	1132	0	1	30.7	396688	11	recent@bitcoin	HOT	🚨 This is what Bitcoin is really for.
1528282	AI	1	630	0	6	17.0	303620	6192	recent@AI|top@AI		Young Chinese Forced to End AI Relationships
1528188	lightning	1	602	0	0	19.8	280679	22495	recent@lightning|top@lightning		Vulnerability Disclosure: Twin Memory Exhaustion DoS Vulnerabilities in CLN
1528117	AI	1	286	0	1	21.2	9274	25080	recent@AI|top@AI		Concrete Contractors Using AI: The Adoption Guide
1527854	lightning	1	276	0	2	27.7	440729	200	recent@lightning		Biggest Channel Opened Today (5.0 BTC) + New Node Spotlight (0336b6b6513430196…)
1527970	bitcoin_beginners	1	174	0	0	24.9	296825	4890	recent@bitcoin_beginners		CD206: ERIC SIRION, JOSCHA, AND HERMANN - FEDIMINT IN THE WILD
1528214	bitcoin_beginners	1	161	0	0	19.4	296825	4890	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoin_Mining		The Bitcoin Miner Debt Trap: Why Borrowing USD Creates Risk
1528189	bitcoin_beginners	1	128	0	1	19.8	296825	4890	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitdevs		NADANADA.ME is searching for a new Lightning backend
1527836	bitcoin	1	110	0	3	28.2	1526429	8	recent@bitcoin_Mining|recent@mempool		Roughneck Chronicles 2: The Rational Miner
1528230	bitcoin_beginners	1	83	0	8	19.2	1528230	6	recent@bitcoin_beginners|top@bitcoin_beginners		How to start accepting Bitcoin for my business?
1528530	bitcoin_beginners	1	36	0	0	3.0	296825	4890	recent@bitcoin_beginners|top@bitcoin_beginners		Export Deterministic Entropy (BIP-85)
1528453	bitcoin	1	36	0	0	6.0	1490792	299	recent@bitcoin_beginners|top@bitcoin_beginners		The Trojan horse of institutional Bitcoin adoption
1528398	bitcoin_beginners	1	36	0	0	8.1	296825	4890	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitdevs		Core Lightning Bitcoin Accounting & Taxes | Clams
1528402	bitcoin_beginners	1	36	0	0	7.6	296825	4890	recent@bitcoin_beginners|top@bitcoin_beginners		Understand Bitcoin's code. No engineering degree required.
1528231	art	3	36	0	0	19.2	296825	4890	recent@bitcoin_beginners|top@bitcoin_beginners		Relics Of A Revolution, Part IV: The Bank Was Already Burning
1528074	bitcoin_beginners	1	36	0	0	21.9	296825	4890	recent@bitcoin_beginners|top@bitcoin_beginners		Their whole trick is to get people to not use Bitcoin, but their stock instead
1528143	bitcoin_Mining	1	11	0	0	20.7	341578	5885	recent@bitcoin_Mining|top@bitcoin_Mining		It's already done, better flip that bit
1528504	lightning	1	0	0	0	3.7	440729	200	recent@lightning|top@lightning		Biggest Channel Opened Today (5.0 BTC) + New Node Spotlight (025d5cf3f190de306…)
1528695	AI	1	0	0	0	0.1	12315	2282	recent@AI|top@AI	FRESH	AI disproved the Jacobian conjecture
